"id","processed","name_wd","name_rdl","name_pae","units_wd_id","units_rdl_id","value_min_PAE","value_max_PAE","value_min_RDL","value_max_RDL","value_null","asociado_id","group_id","group_sensor_id","import","required_rdl","required_pae","create_date"
"1347","PROCESSED","DATETIME"," ","","1","1","0","0","0","0","-999.25","0","1","14","SI","NO","NO","27/4/2021 16:45:16"
"1348","PROCESSED","Accum_Trip_In"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1349","PROCESSED","Accum_Trip_Out"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1350","PROCESSED","Acetylene"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1351","PROCESSED","AD_ROP"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1352","PROCESSED","Air_Pressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1353","PROCESSED","Alarm_Horn"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1354","PROCESSED","Altura_del_Bloque","BHT","Altura Bloque","2","2","0","27000","0","0","-999.25","0","1","14","SI","SI","SI","22/4/2022 14:05:56"
"1355","PROCESSED","Annular_Velocity"," ","","24","24","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1356","PROCESSED","Back_Pressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1357","PROCESSED","BHA_Length"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1358","PROCESSED","Bit_Position","profundidades","Posicion Trepano","10","10","0","7000","0","0","-999.25","0","1","14","SI","SI","SI","27/4/2021 16:45:16"
"1359","PROCESSED","Bit_Size"," ","","39","39","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1360","PROCESSED","Bit_Status"," ","","25","25","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1361","PROCESSED","Bit_Time"," ","","31","31","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1362","PROCESSED","Bit_TVD","profundidades","","26","10","0","7000","0","0","-999.25","0","1","14","NO","NO","NO","30/4/2021 10:24:05"
"1363","PROCESSED","Bit_TVD_-_WITS"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1364","PROCESSED","Bit_Weight","pesos","Peso sobre Trepano","7","4","0","30","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:35:12"
"1365","PROCESSED","Bttm_Ann_Press"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1366","PROCESSED","Bttm_Ann_Temp"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1367","PROCESSED","Bttm_Pipe_Temp"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1368","PROCESSED","Carbon_Dioxide"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1369","PROCESSED","Choke_Position_1"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1370","PROCESSED","Choke_Position_2"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1371","PROCESSED","Chromo_Methane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1372","PROCESSED","Chromo_Propane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1373","PROCESSED","Circulating_Hrs"," ","","50","50","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1374","PROCESSED","Co._Man_G/L"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1375","PROCESSED","Co._Man_Total_Strokes"," ","","13","13","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1376","PROCESSED","Counter_A"," ","","48","48","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1377","PROCESSED","Counter_B"," ","","48","48","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1378","PROCESSED","Depth_Average_Out"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1379","PROCESSED","Diff_Press"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1380","PROCESSED","Dog_Leg_Severity_"," ","","29","29","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1381","PROCESSED","Dog_Leg_Severity_-_WITS"," ","","29","29","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1382","PROCESSED","DSI_SPM_Trigger"," ","","12","12","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1383","PROCESSED","DSI_Tank_Number"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1384","PROCESSED","DSI_Tank_Volume"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1385","PROCESSED","EDMS_Counts","EDMS_COUNTS","Conteo EDMS","3","3","-1000000","1000000","0","0","-999.25","0","1","14","SI","SI","NO","9/9/2021 11:14:13"
"1386","PROCESSED","Ethane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1387","PROCESSED","FD_Heartbeat"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1388","PROCESSED","FD_Pump_Stability"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1389","PROCESSED","FD_Svy_Azimuth"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1390","PROCESSED","FD_Svy_Date"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1391","PROCESSED","FD_Svy_Depth"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1392","PROCESSED","FD_Svy_Inclination"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1393","PROCESSED","FD_Svy_Quality"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1394","PROCESSED","FD_Svy_Time"," ","","31","31","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1395","PROCESSED","Flow_Deviation"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:45:16"
"1396","PROCESSED","Flow_In_Rate","bombas","Flujo de Entrada","36","36","0","500","0","0","-999.25","0","1","14","SI","NO","SI","27/4/2021 16:45:16"
"1397","PROCESSED","Flow_Out_%_to_Rate_Cal"," ","","32","32","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1398","PROCESSED","Flow_Out_Percent","caudales","Caudal de Retorno (%)","56","56","0","100","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:23:46"
"1399","PROCESSED","Flow_Out_Rate","caudales","","36","36","0","500","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:42:42"
"1400","PROCESSED","Flow_Pressure","bombas","","6","6","0","5000","0","0","-999.25","0","1","14","NO","NO","NO","30/4/2021 10:24:32"
"1401","PROCESSED","Flow_Temp"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1402","PROCESSED","Gain_Loss"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1403","PROCESSED","Gain_Loss_-_Spare"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1404","PROCESSED","Gamma_Depth"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1405","PROCESSED","Gamma_Ray"," ","","34","34","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1406","PROCESSED","Gas_Fault"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1407","PROCESSED","Gas_Flow_Rate"," ","","35","35","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1408","PROCESSED","Gas_Injection"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1409","PROCESSED","Gear_In_Use"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1410","PROCESSED","GW_Air_Flow"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1411","PROCESSED","GW_Balance_Ratio"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1412","PROCESSED","GW_Char_Ratio"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1413","PROCESSED","GW_Ethane_(C2)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1414","PROCESSED","GW_ISO-Butane_(IC4)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1415","PROCESSED","GW_ISO-Pentane_(IC5)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1416","PROCESSED","GW_Methane_(C1)_"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1417","PROCESSED","GW_NOR-Butane_(NC4)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1418","PROCESSED","GW_NOR-Pentane_(NC5)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1419","PROCESSED","GW_Propane_(C3)_"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1420","PROCESSED","GW_Pump_Shutdown"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1421","PROCESSED","GW_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1422","PROCESSED","GW_Total_Gas_"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1423","PROCESSED","GW_Vacuum"," ","","37","37","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1424","PROCESSED","GW_Vacuum_Max"," ","","37","37","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1425","PROCESSED","GW_Wet_Ratio"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1426","PROCESSED","GWEX_AgitatorFlow"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1427","PROCESSED","GWEX_AgitatorFlowSetpoint"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1428","PROCESSED","GWEX_AgitatorPressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1429","PROCESSED","GWEX_AgitatorRate"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1430","PROCESSED","GWEX_BlowbackSetpoint"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1431","PROCESSED","GWEX_FaultMode"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1432","PROCESSED","GWEX_H2S"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1433","PROCESSED","GWEX_H2SAlarm"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1434","PROCESSED","GWEX_Methane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1435","PROCESSED","GWEX_Propane"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1436","PROCESSED","GWEX_RigAirPressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1437","PROCESSED","GWEX_SampleFlow"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1438","PROCESSED","GWEX_SampleFlowSetpoint"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1439","PROCESSED","GWEX_SampleVacuum"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1440","PROCESSED","GWEX_SystemMode"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1441","PROCESSED","GWEX_Temperature"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1442","PROCESSED","GWEX_TotalGas"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1443","PROCESSED","H2S_Gas"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1444","PROCESSED","Hole_Depth","DEPT","Profundidad Pozo","10","10","0","7000","0","0","-999.25","0","1","14","SI","NO","SI","17/11/2021 13:12:15"
"1445","PROCESSED","Hook_Load","pesos","Peso en el Gancho","81","4","0","60000","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:35:12"
"1446","PROCESSED","Horn_Alarm_State"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:51:04"
"1447","PROCESSED","Iso-Butane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1448","PROCESSED","Iso-Hexane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1449","PROCESSED","Iso-Pentane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1450","PROCESSED","Kelly_Down"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1451","PROCESSED","KZ_Base_MSE"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1452","PROCESSED","KZ_Bit_Bounce"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1453","PROCESSED","KZ_Bit_MSE"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1454","PROCESSED","KZ_Command_Delta_P"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1455","PROCESSED","KZ_Command_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1456","PROCESSED","KZ_Command_SWOB"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1457","PROCESSED","KZ_Command_Toolface_Grav"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1458","PROCESSED","KZ_Command_Toolface_Mag"," ","","30","30","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1459","PROCESSED","KZ_Communication_Resets"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1460","PROCESSED","KZ_Corrected_Delta_P"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1461","PROCESSED","KZ_CPU_Overload_Count"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1462","PROCESSED","KZ_Delta_P_Correction_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1463","PROCESSED","KZ_Delta_P/SWOB_Focus"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1464","PROCESSED","KZ_Depth_of_Cut"," ","","39","39","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1465","PROCESSED","KZ_Distance_to_Plan"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1466","PROCESSED","KZ_Downhole_Model_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1467","PROCESSED","KZ_Dynamic_Window"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1468","PROCESSED","KZ_Dysfunction_Indicator"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1469","PROCESSED","KZ_Engine_In_Control"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1470","PROCESSED","KZ_Engine_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1471","PROCESSED","KZ_Execution_Timer"," ","","40","40","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1472","PROCESSED","KZ_Exploration_Percent"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1473","PROCESSED","KZ_Exploration_Progress"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1474","PROCESSED","KZ_Max_Delta_P"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1475","PROCESSED","KZ_Max_Delta_P_Step"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1476","PROCESSED","KZ_Max_DWOB"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1477","PROCESSED","KZ_Max_ROP"," ","","41","41","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1478","PROCESSED","KZ_Max_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1479","PROCESSED","KZ_Max_RPM_Step"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1480","PROCESSED","KZ_Max_SWOB"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1481","PROCESSED","KZ_Max_SWOB_Based_on_Stress"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1482","PROCESSED","KZ_Max_SWOB_Step"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1483","PROCESSED","KZ_Max_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1484","PROCESSED","KZ_Min_Delta_P"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1485","PROCESSED","KZ_Min_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1486","PROCESSED","KZ_Min_SWOB"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1487","PROCESSED","KZ_MSE_Scatter"," ","","38","38","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1488","PROCESSED","KZ_Optimum_Delta_P"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1489","PROCESSED","KZ_Optimum_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1490","PROCESSED","KZ_Optimum_SWOB"," ","","7","7","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1491","PROCESSED","KZ_Response_Tuning"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1492","PROCESSED","KZ_Soft_Speed_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1493","PROCESSED","KZ_Static_Data_Health"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1494","PROCESSED","KZ_Stick_Slip_Level"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1495","PROCESSED","KZ_Surface_Axial_OSC"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1496","PROCESSED","KZ_Surface_Torsional_OSC"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:54:11"
"1497","PROCESSED","KZ_Timer_Delta"," ","","40","40","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1498","PROCESSED","KZ_Twister_Status"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1499","PROCESSED","KZ_Whirl_Level"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1500","PROCESSED","KZ_Whirl_Magnitude"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1501","PROCESSED","KZ_Whirl_Velocity"," ","","19","19","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1502","PROCESSED","Lag_Depth"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1503","PROCESSED","Lines_Strung"," ","","52","52","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1504","PROCESSED","Liquid_Flow_Rate"," ","","42","42","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1505","PROCESSED","Liquid_Injection"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1506","PROCESSED","Loop_In_Control"," ","","18","18","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1507","PROCESSED","Lst_Jnt_Time"," ","","40","40","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1508","PROCESSED","Methane_(GW)"," ","","56","56","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1509","PROCESSED","MPD_Choke_Pressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1510","PROCESSED","MPD_Flow_Out"," ","","43","43","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1511","PROCESSED","MPD_Gas_Flow"," ","","43","43","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1512","PROCESSED","MPD_RCD_Pressure"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1513","PROCESSED","Mud_Conductivity_In"," ","","44","44","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1514","PROCESSED","Mud_Conductivity_Out"," ","","44","44","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1515","PROCESSED","Mud_Temp_In"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1516","PROCESSED","Mud_Temp_Out"," ","","27","27","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1517","PROCESSED","Mud_Volume"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1518","PROCESSED","Mud_Weight_In"," ","","15","15","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1519","PROCESSED","Mud_Weight_Out"," ","","15","15","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1520","PROCESSED","N2_Out"," ","","36","36","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1521","PROCESSED","N2_Pressure_In"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1522","PROCESSED","Neo-Pentane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1523","PROCESSED","Nor-Butane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1524","PROCESSED","Nor-Hexane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1525","PROCESSED","Nor-Pentane"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1526","PROCESSED","Off_Bottom_Press"," ","","6","6","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1527","PROCESSED","Overpull"," ","Overpull","7","4","0","30000","0","0","-999.25","0","1","14","SI","NO","SI","30/4/2021 10:35:12"
"1528","PROCESSED","Oxygen"," ","","23","23","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1529","PROCESSED","Pipe_ID"," ","","39","39","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1530","PROCESSED","Pipe_Length"," ","","26","26","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1531","PROCESSED","Pipe_OD"," ","","39","39","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1532","PROCESSED","Pipe_RPM"," ","","8","8","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1533","PROCESSED","Pipe_Torque"," ","","9","9","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1534","PROCESSED","Pit_Volume_1"," ","","14","14","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1535","PROCESSED","Pit_Volume_10"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
"1536","PROCESSED","Pit_Volume_11"," ","","16","16","0","0","0","0","-999.25","0","1","14","NO","NO","NO","27/4/2021 16:58:45"
